interaction_id,duration_sec,outcome,escalated_flag,resolved_flag,friction_level,next_steps,ai_memo_text,timestamp,customer_id,rep_id,subreason,aht_sec,aht_min,profanity_count,repeat_7d_flag,repeat_30d_flag,fcr_7d_flag,fcr_30d_flag,trust_score,profanity,subreason_std,outcome_std
NW-20251014-0000840,357,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-14T00:58:28] Interaction NW-20251014-0000840 | Cust=C0000001 | Rep=REP00137 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Collected timestamps + locations for pattern documentation.; Guided device network refresh (restart/airplane mode).; Checked for known outages/maintenance impacting the customer area.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-14T00:58:28,C0000001,REP00137,Availability,357,5.95,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
NW-20260214-0010018,351,Escalated,1,0,0.3643,Trouble ticket created (NW-TKT-9249767); monitor 24-72h; customer advised to note any additional timestamps/locations.,"[2026-02-14T13:57:33] Interaction NW-20260214-0010018 | Cust=C0000014 | Rep=REP00064 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.364). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Issue not confirmed resolved; trouble ticket opened for follow-up. Trouble ticket created: NW-TKT-9249767. Actions: Enabled scam call protection / call filtering settings.; Explained number spoofing/scam call patterns.; Reviewed caller ID / call protection settings on line.. Next: Trouble ticket created (NW-TKT-9249767); monitor 24-72h; customer advised to note any additional timestamps/locations.",2026-02-14T13:57:33,C0000014,REP00064,Telemarketing (including do not call and spoofing),351,5.85,0,0,0,1,1,56.61,0,Number Spoofing,Ticket-Created
NW-20251005-0011086,829,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-05T06:05:37] Interaction NW-20251005-0011086 | Cust=C0000015 | Rep=REP00043 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer reports promo/discount not reflecting and wants billing corrected. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Reviewed bill line items and service charges.; Checked promo eligibility and effective dates.; Confirmed discount prerequisites (autopay/paperless).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-05T06:05:37,C0000015,REP00043,Billing,829,13.82,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20251106-0001473,570,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-06T18:36:00] Interaction NW-20251106-0001473 | Cust=C0000015 | Rep=REP00172 | Reason=Other: Number Portability (keeping your number if you change providers) | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Number Portability (keeping your number if you change providers). Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-06T18:36:00,C0000015,REP00172,Number Portability (keeping your number if you change providers),570,9.5,0,0,0,1,1,67,0,Other: Number Portability (keeping your number if you change providers),Pending-Monitor
NW-20251217-0001799,660,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-17T17:50:35] Interaction NW-20251217-0001799 | Cust=C0000015 | Rep=REP00169 | Reason=Other: Equipment | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Equipment. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-17T17:50:35,C0000015,REP00169,Equipment,660,11,0,0,0,1,1,67,0,Other: Equipment,Pending-Monitor
NW-20260101-0006379,697,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-01T19:43:40] Interaction NW-20260101-0006379 | Cust=C0000015 | Rep=REP00191 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Reviewed caller ID / call protection settings on line.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-01T19:43:40,C0000015,REP00191,Telemarketing (including do not call and spoofing),697,11.62,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251119-0018225,627,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-19T20:16:39] Interaction NW-20251119-0018225 | Cust=C0000016 | Rep=REP00032 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer reports promo/discount not reflecting and wants billing corrected. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Applied billing correction workflow where eligible.; Reviewed bill line items and service charges.; Explained proration/plan change timing if applicable.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-19T20:16:39,C0000016,REP00032,Billing,627,10.45,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20251101-0013994,768,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-01T14:02:01] Interaction NW-20251101-0013994 | Cust=C0000017 | Rep=REP00048 | Reason=Other: Equipment | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Equipment. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-01T14:02:01,C0000017,REP00048,Equipment,768,12.8,0,0,0,1,1,67,0,Other: Equipment,Pending-Monitor
NW-20260214-0015611,595,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-02-14T12:37:31] Interaction NW-20260214-0015611 | Cust=C0000017 | Rep=REP00156 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Reviewed caller ID / call protection settings on line.; Enabled scam call protection / call filtering settings.; Explained number spoofing/scam call patterns.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-02-14T12:37:31,C0000017,REP00156,Robocalls,595,9.92,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20251220-0004313,468,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-20T15:57:43] Interaction NW-20251220-0004313 | Cust=C0000018 | Rep=REP00163 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Enabled scam call protection / call filtering settings.; Reviewed caller ID / call protection settings on line.; Explained number spoofing/scam call patterns.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-20T15:57:43,C0000018,REP00163,Telemarketing (including do not call and spoofing),468,7.8,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251020-0014282,702,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-20T19:04:01] Interaction NW-20251020-0014282 | Cust=C0000019 | Rep=REP00114 | Reason=Other: Telecommunications Relay Service (TRS) | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Telecommunications Relay Service (TRS). Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-20T19:04:01,C0000019,REP00114,Telecommunications Relay Service (TRS),702,11.7,0,0,0,1,1,67,0,Other: Telecommunications Relay Service (TRS),Pending-Monitor
NW-20251128-0002524,554,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-28T14:00:33] Interaction NW-20251128-0002524 | Cust=C0000020 | Rep=REP00148 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer reports promo/discount not reflecting and wants billing corrected. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Reviewed bill line items and service charges.; Checked promo eligibility and effective dates.; Applied billing correction workflow where eligible.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-28T14:00:33,C0000020,REP00148,Billing,554,9.23,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20260126-0005192,573,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-26T12:33:19] Interaction NW-20260126-0005192 | Cust=C0000020 | Rep=REP00105 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Checked for known outages/maintenance impacting the customer area.; Created trouble ticket with documented reproduction details.; Verified account status and line provisioning (SIM/eSIM).; Guided device network refresh (restart/airplane mode).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-26T12:33:19,C0000020,REP00105,Availability (including rural call completion),573,9.55,0,0,0,1,1,67,0,Rural Call Completion,Pending-Monitor
NW-20251229-0006042,881,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-29T08:31:22] Interaction NW-20251229-0006042 | Cust=C0000022 | Rep=REP00233 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Reviewed caller ID / call protection settings on line.; Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-29T08:31:22,C0000022,REP00233,Telemarketing (including do not call and spoofing),881,14.68,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251114-0005228,520,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-14T10:17:15] Interaction NW-20251114-0005228 | Cust=C0000023 | Rep=REP00086 | Reason=Coverage / Dropped Calls | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Guided device network refresh (restart/airplane mode).; Created trouble ticket with documented reproduction details.; Verified account status and line provisioning (SIM/eSIM).; Collected timestamps + locations for pattern documentation.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-14T10:17:15,C0000023,REP00086,Interference,520,8.67,0,0,0,1,1,67,0,Coverage / Dropped Calls,Pending-Monitor
NW-20251218-0004524,616,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-18T07:47:28] Interaction NW-20251218-0004524 | Cust=C0000023 | Rep=REP00245 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Guided device network refresh (restart/airplane mode).; Verified account status and line provisioning (SIM/eSIM).; Checked for known outages/maintenance impacting the customer area.; Collected timestamps + locations for pattern documentation.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-18T07:47:28,C0000023,REP00245,Availability,616,10.27,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
